jtid,jobid,submitTime,launchTime,finishTime,status,numMaps,numReduces,finMaps,finReduces,failMaps,failReduces
201004131448,1211,1271748231838,1271748234286,1271748484682,0,705,100,705,100,16,9
201004131448,1212,1271748485699,1271748488163,1271748684116,0,1105,100,1105,100,67,18
201004131448,1213,1271748685038,1271748687475,1271748940944,0,705,100,705,100,0,16
201004131448,1214,1271748941757,1271748944173,1271749118874,0,1106,100,1106,100,64,15
201004131448,1215,1271749120005,1271749122525,1271749371897,0,705,100,705,100,0,17
201004131448,1216,1271749372313,1271749374813,1271749568280,0,1106,100,1106,100,63,17
201004131448,1217,1271749569115,1271749571557,1271749815045,0,705,100,705,100,1,8
201004131448,1218,1271749815514,1271749818014,1271749990642,0,1106,100,1106,100,56,16
201004131448,1219,1271749991963,1271749999301,1271750297305,0,705,100,705,100,0,4
201004131448,1220,1271750298229,1271750300555,1271750514388,0,1106,100,1106,100,59,14
201004131448,1221,1271750515221,1271750517692,1271750768150,0,705,100,705,100,0,14
201004131448,1222,1271750769118,1271750771583,1271750955166,0,1106,100,1106,100,83,17
201004131448,1223,1271750955769,1271750958085,1271751269578,0,705,100,705,100,1,17
201004131448,1224,1271751270057,1271751272687,1271751443244,0,1106,100,1106,100,69,15
201004131448,1225,1271751443765,1271751446163,1271751709889,0,705,100,705,100,6,9
201004131448,1226,1271751710812,1271751713200,1271751882477,0,1106,100,1106,100,51,16
201004131448,1227,1271751882933,1271751885379,1271752137672,0,705,100,705,100,0,8
201004131448,1228,1271752137941,1271752140412,1271752314833,0,1106,100,1106,100,67,17
201004131448,1229,1271752315856,1271752318385,1271752573904,0,705,100,705,100,6,18
201004131448,1230,1271752575120,1271752577665,1271752745471,0,1105,100,1105,100,89,18
201004131448,1231,1271752746791,1271752749353,1271753003603,0,705,100,705,100,1,15
201004131448,1232,1271753004008,1271753006486,1271753180960,0,1106,100,1106,100,55,17
201004131448,1233,1271753181899,1271753184463,1271753440467,0,705,100,705,100,18,14
201004131448,1234,1271753441556,1271753444268,1271753615600,0,1105,100,1105,100,46,17
201004131448,1235,1271753616846,1271753619612,1271753873097,0,705,100,705,100,0,17
201004131448,1236,1271753874088,1271753876546,1271754086992,0,1105,100,1105,100,68,14
201004131448,1237,1271754088399,1271754090811,1271754367482,0,705,100,705,100,4,15
201004131448,1238,1271754368614,1271754371014,1271754541613,0,1106,100,1106,100,73,16
201004131448,1239,1271754542943,1271754545330,1271754825554,0,705,100,705,100,0,8
201004131448,1240,1271754826164,1271754828616,1271755001221,0,1106,100,1106,100,64,18
201004131448,1241,1271755001971,1271755004333,1271755254444,0,705,100,705,100,0,9
201004131448,1242,1271755254871,1271755257212,1271755427319,0,1105,100,1105,100,75,12
201004131448,1243,1271755427870,1271755430318,1271755677919,0,705,100,705,100,0,13
201004131448,1244,1271755681322,1271755683697,1271755885602,0,1106,100,1106,100,60,18
201004131448,1245,1271755886199,1271755888557,1271756140301,0,705,100,705,100,3,12
201004131448,1246,1271756141102,1271756143501,1271756321308,0,1105,100,1105,100,83,17
201004131448,1247,1271756321923,1271756324396,1271756572992,0,705,100,705,100,4,11
201004131448,1248,1271756573590,1271756576115,1271756749700,0,1106,100,1106,100,66,17
201004131448,1249,1271756750742,1271756753185,1271757014765,0,705,100,705,100,5,18
201004131448,1250,1271757015237,1271757017636,1271757186596,0,1106,100,1106,100,57,13
201004131448,1251,1271757188017,1271757190426,1271757442223,0,705,100,705,100,0,15
201004131448,1252,1271757443369,1271757445935,1271757634368,0,1105,100,1105,100,73,18
201004131448,1253,1271757635138,1271757637553,1271757883890,0,705,100,705,100,0,17
201004131448,1254,1271757885627,1271757888737,1271758070871,0,1106,100,1106,100,57,17
201004131448,1255,1271758073057,1271758075527,1271758330251,0,705,100,705,100,7,12
201004131448,1256,1271758331801,1271758334254,1271758514591,0,1106,100,1106,100,85,17
201004131448,1257,1271758514987,1271758517460,1271758811259,0,705,100,705,100,0,6
201004131448,1258,1271758812811,1271758815170,1271758986494,0,1106,100,1106,100,64,14
201004131448,1259,1271758988052,1271758990436,1271759237361,0,705,100,705,100,0,12
201004131448,1260,1271759238282,1271759240657,1271759459945,0,1105,100,1105,100,76,18
201004131448,1261,1271759460533,1271759462832,1271759711770,0,705,100,705,100,1,14
201004131448,1262,1271759712032,1271759714512,1271759886040,0,1105,100,1105,100,50,18
201004131448,1263,1271759887021,1271759889418,1271760144982,0,705,100,705,100,0,18
201004131448,1264,1271760146227,1271760148693,1271760325936,0,1106,100,1106,100,73,18
201004131448,1265,1271760327118,1271760329633,1271760589346,0,705,100,705,100,2,17
201004131448,1266,1271760589970,1271760592346,1271760781309,0,1106,100,1106,100,81,18
201004131448,1267,1271760782427,1271760784949,1271761047544,0,705,100,705,100,2,14
201004131448,1268,1271761048181,1271761050704,1271761243060,0,1106,100,1106,100,77,15
201004131448,1269,1271761243612,1271761246101,1271761496156,0,705,100,705,100,0,7
201004131448,1270,1271761508121,1271761510661,1271761691507,0,1105,100,1105,100,63,17
201004131448,1271,1271761692072,1271761694475,1271761970775,0,705,100,705,100,0,11
201004131448,1272,1271761971344,1271761974176,1271762189235,0,1106,100,1106,100,65,17
201004131448,1273,1271762190436,1271762194724,1271762450811,0,705,100,705,100,6,15
201004131448,1274,1271762451895,1271762454357,1271762633187,0,1106,100,1106,100,68,17
201004131448,1275,1271762634072,1271762636726,1271762890927,0,705,100,705,100,0,11
201004131448,1276,1271762891311,1271762894129,1271763072497,0,1105,100,1105,100,59,15
201004131448,1277,1271763072916,1271763075410,1271763324010,0,705,100,705,100,0,15
201004131448,1278,1271763325037,1271763328026,1271763503692,0,1105,100,1105,100,69,18
201004131448,1279,1271763504108,1271763506620,1271763776054,0,705,100,705,100,9,12
201004131448,1280,1271763776418,1271763779057,1271763959888,0,1106,100,1106,100,68,18
201004131448,1281,1271763960923,1271763963362,1271763996842,0,100,1,100,1,0,0
201004131448,1282,1271763997359,1271763999978,1271764032980,0,100,100,100,100,0,0
201004131448,1283,1271770881816,1271770886171,1271771307385,0,16384,0,16384,0,0,0
201004131448,1284,1271787196576,1271787199303,1271787243335,1,12,1,0,0,0,0
201004131448,1286,1271787331549,1271787334277,1271787944096,0,12,1,12,1,0,0
201004131448,1288,1271788176966,1271788179784,1271788369905,0,12,40,12,40,0,7
201004131448,1289,1271788842782,1271788845501,1271788980268,1,12,40,12,0,0,0
201004131448,1290,1271789522105,1271789524790,1271789714468,0,12,40,12,40,0,0
201004131448,1291,1271789759765,1271789762450,1271789945489,0,12,40,12,40,0,5
201004131448,1292,1271791460819,1271791463626,1271791541070,0,12,40,12,40,0,0
201004131448,1294,1271795336297,1271795338954,1271795423323,0,12,40,12,40,0,10
201004131448,1295,1271795510497,1271795513256,1271795594442,0,12,40,12,40,0,0
201004131448,1296,1271795898906,1271795901750,1271796511593,0,709,40,709,40,13,13
201004131448,1297,1271796587766,1271796590634,1271796914113,0,709,120,709,120,18,32
201004131448,1298,1271797072836,1271797075561,1271797367762,0,709,120,709,120,32,29
201004131448,1299,1271797939417,1271797942326,1271798016866,0,240,150,240,150,0,0
201004131448,1300,1271798019702,1271798022334,1271798057863,0,150,150,150,150,0,0
201004131448,1301,1271798065761,1271798068411,1271798107289,0,150,150,150,150,0,0
201004131448,1302,1271798108775,1271798111476,1271798183747,0,390,150,390,150,0,0
201004131448,1303,1271798184474,1271798187263,1271798291156,0,450,150,450,150,0,58
201004131448,1304,1271798627162,1271798629805,1271798651067,0,4,3,4,3,0,0
201004131448,1305,1271798651415,1271798654132,1271798675430,0,5,3,5,3,0,0
201004131448,1306,1271798676346,1271798679059,1271798701815,0,4,1,4,1,0,0
201004131448,1307,1271798702323,1271798704906,1271798726304,0,4,3,4,3,0,0
201004131448,1308,1271798727114,1271798729809,1271798752731,0,5,3,5,3,0,0
201004131448,1309,1271798753343,1271798755968,1271798777421,0,4,1,4,1,0,0
201004131448,1310,1271798778646,1271798781284,1271798804589,0,4,3,4,3,0,0
201004131448,1311,1271798805473,1271798808094,1271798831677,0,5,3,5,3,0,0
201004131448,1312,1271798832674,1271798835386,1271798866747,0,4,1,4,1,0,0
201004131448,1313,1271798867747,1271798871064,1271798893233,0,4,3,4,3,0,0
201004131448,1314,1271798893914,1271798896530,1271798917750,0,5,3,5,3,0,0
201004131448,1315,1271798918735,1271798921424,1271798957746,0,4,1,4,1,0,0
201004131448,1316,1271798958802,1271798961412,1271798984429,0,4,3,4,3,0,0
201004131448,1317,1271798984608,1271798988153,1271799010167,0,5,3,5,3,0,0
201004131448,1318,1271799010536,1271799013216,1271799034306,0,4,1,4,1,0,0
201004131448,1319,1271799035473,1271799038249,1271799061536,0,4,3,4,3,0,0
201004131448,1320,1271799316244,1271799318929,1271799508212,0,308,150,308,150,0,27
201004131448,1321,1271799508747,1271799511321,1271799650520,0,450,150,450,150,2,23
201004131448,1322,1271799651399,1271799653888,1271799684042,0,150,1,150,1,0,0
201004131448,1323,1271799685226,1271799687794,1271799894733,0,438,150,438,150,0,17
201004131448,1324,1271799896093,1271799898548,1271799992546,0,450,150,450,150,0,9
201004131448,1325,1271799992956,1271799995369,1271800025526,0,150,1,150,1,0,0
201004131448,1326,1271800027109,1271800029607,1271800215626,0,438,150,438,150,0,24
201004131448,1327,1271800216540,1271800219008,1271800324440,0,307,150,307,150,0,8
201004131448,1328,1271800325774,1271800328237,1271800358632,0,150,1,150,1,0,0
201004131448,1329,1271800359237,1271800361872,1271800560831,0,438,150,438,150,0,26
201004131448,1330,1271800561773,1271800564324,1271800691056,0,300,150,300,150,0,30
201004131448,1331,1271800692597,1271800695089,1271800725313,0,150,1,150,1,0,0
201004131448,1332,1271800725921,1271800728454,1271800906699,0,438,150,438,150,0,28
201004131448,1333,1271800907339,1271800909815,1271801019596,0,300,150,300,150,0,1
201004131448,1334,1271801020594,1271801023019,1271801048882,0,150,1,150,1,0,0
201004131448,1335,1271801049821,1271801052533,1271801215100,0,438,150,438,150,0,24
201004131448,1336,1271801215932,1271801218386,1271801294520,0,300,150,300,150,0,0
201004131448,1337,1271801295539,1271801297941,1271801322537,0,150,1,150,1,0,0
201004131448,1338,1271801323039,1271801325524,1271801456158,0,438,150,438,150,1,22
201004131448,1339,1271801457519,1271801459873,1271801593394,0,300,150,300,150,0,0
201004131448,1340,1271801594671,1271801596929,1271801621542,0,150,1,150,1,0,0
201004131448,1341,1271801622761,1271801625147,1271801740310,0,438,150,438,150,0,19
201004131448,1342,1271801741422,1271801743779,1271801822726,0,300,150,300,150,0,0
201004131448,1343,1271801823557,1271801825853,1271801856276,0,150,1,150,1,0,0
201004131448,1344,1271801857302,1271801859593,1271801977374,0,438,150,438,150,0,12
201004131448,1345,1271801977643,1271801979954,1271802055720,0,300,150,300,150,0,0
201004131448,1346,1271802056485,1271802058829,1271802083425,0,150,1,150,1,0,0
201004131448,1347,1271802084856,1271802087369,1271802207330,0,438,150,438,150,0,17
201004131448,1348,1271802208802,1271802211071,1271802287091,0,300,150,300,150,0,0
201004131448,1349,1271802287526,1271802289736,1271802317698,0,150,1,150,1,0,0
201004131448,1350,1271802318986,1271802321209,1271802444075,0,438,150,438,150,0,8
201004131448,1351,1271802444953,1271802447195,1271802526439,0,300,150,300,150,0,0
201004131448,1352,1271802526746,1271802529867,1271802556061,0,150,1,150,1,0,0
201004131448,1353,1271802556780,1271802558962,1271802592924,0,150,150,150,150,0,0
201004131448,1355,1271804649508,1271804651854,1271806831525,1,1661,5,1661,0,0,0
201004131448,1356,1271811289221,1271811291261,1271811341874,0,2,50,2,50,0,0
201004131448,1357,1271811643376,1271811645286,1271811692596,0,2,50,2,50,0,0
201004131448,1358,1271811803531,1271811805522,1271811844754,0,2,50,2,50,0,0
201004131448,1359,1271811985435,1271811990081,1271812022339,1,2,50,0,0,0,0
201004131448,1360,1271812117432,1271812119326,1271812149310,0,2,50,2,50,0,0
201004131448,1361,1271812198411,1271812200270,1271812239956,1,4,30,1,0,0,0
201004131448,1362,1271812621927,1271812623850,1271812654112,0,2,50,2,50,0,0
201004131448,1363,1271813827675,1271813829506,1271813892877,1,2,50,2,0,0,0
201004131448,1364,1271813960197,1271813962108,1271814025578,1,2,50,2,0,0,0
201004131448,1365,1271814140973,1271814142813,1271814206522,1,2,50,2,0,0,0
201004131448,1366,1271814307932,1271814309714,1271814373046,1,2,50,2,0,0,0
201004131448,1367,1271814427507,1271814429196,1271814493333,1,2,50,2,0,0,0
201004131448,1369,1271814624005,1271814625796,1271814659027,0,2,50,2,50,0,0
201004131448,1370,1271815167407,1271815169127,1271815199280,0,2,50,2,50,0,0
201004131448,1371,1271815235877,1271815237777,1271815323869,0,100,32,100,32,0,0
201004131448,1372,1271815251828,1271815257247,1271815784184,0,7163,150,7163,150,108,12
201004131448,1373,1271815306720,1271815318226,1271815650198,0,4,30,4,30,2,8
201004131448,1374,1271815326862,1271815329840,1271815722786,0,100,32,100,32,33,3
201004131448,1375,1271815725519,1271815727386,1271815791658,0,100,32,100,32,0,0
201004131448,1376,1271815794520,1271815798468,1271815864370,0,100,32,100,32,0,0
201004131448,1377,1271815866288,1271815868060,1271815934097,0,100,32,100,32,0,0
201004131448,1378,1271815936157,1271815937883,1271816003886,0,100,32,100,32,0,0
201004131448,1379,1271816005718,1271816007461,1271816072970,0,100,32,100,32,0,0
201004131448,1380,1271816075345,1271816077055,1271816142614,0,100,32,100,32,0,0
201004131448,1381,1271816144891,1271816146646,1271816210936,0,100,32,100,32,0,0
201004131448,1382,1271816230190,1271816232008,1271816295839,0,100,32,100,32,0,0
201004131448,1383,1271816299485,1271816301226,1271816365851,0,100,32,100,32,0,0
201004131448,1384,1271816400393,1271816402203,1271816432872,0,64,32,64,32,0,0
201004131448,1385,1271816440736,1271816442548,1271816473667,0,64,32,64,32,0,0
201004131448,1386,1271816481661,1271816483389,1271816514745,0,64,32,64,32,0,0
201004131448,1387,1271816519396,1271816521139,1271816552408,0,64,32,64,32,0,0
201004131448,1388,1271816556948,1271816558725,1271816591294,0,64,32,64,32,0,0
201004131448,1389,1271816596265,1271816598003,1271816630699,0,64,32,64,32,0,0
201004131448,1390,1271816635592,1271816637359,1271816668324,0,64,32,64,32,0,0
201004131448,1391,1271816673239,1271816675038,1271816706507,0,64,32,64,32,0,0
201004131448,1392,1271816710817,1271816712536,1271816743947,0,64,32,64,32,0,0
201004131448,1393,1271816748509,1271816750283,1271816782890,0,64,32,64,32,0,0
201004131448,1394,1271817271976,1271817273848,1271817304041,0,2,1,2,1,0,0
201004131448,1395,1271819355190,1271819357232,1271819423929,0,100,32,100,32,0,0
201004131448,1396,1271819425924,1271819427887,1271819493595,0,100,32,100,32,0,0
201004131448,1397,1271819495454,1271819497341,1271819563112,0,100,32,100,32,0,0
201004131448,1398,1271819576025,1271819578027,1271819609399,0,64,32,64,32,0,0
201004131448,1399,1271819613801,1271819615617,1271819645968,0,64,32,64,32,0,0
201004131448,1400,1271819650406,1271819652286,1271819682521,0,64,32,64,32,0,0
201004131448,1401,1271822734114,1271822736019,1271822785360,0,4,30,4,30,0,0
201004131448,1402,1271822786314,1271822788167,1271823672330,0,1,0,1,0,0,0
201004131448,1403,1271823682932,1271823684750,1271823722295,0,1,30,1,30,0,0
201004131448,1404,1271823736874,1271823741058,1271823786023,0,1,30,1,30,0,0
201004131448,1405,1271823787228,1271823789043,1271823828217,0,1,1,1,1,0,0
201004131448,1406,1271823839133,1271823840931,1271823871070,0,1,0,1,0,0,0
201004131448,1407,1271823871591,1271823873403,1271823936982,0,1,1,1,1,0,0
201004131448,1408,1271823947673,1271823949471,1271824010022,0,1,0,1,0,0,0
201004131448,1409,1271824768860,1271824770664,1271824818403,0,4,30,4,30,0,0
201004131448,1410,1271824818747,1271824820544,1271825701767,0,1,0,1,0,0,0
201004131448,1411,1271825710823,1271825712711,1271825768262,0,1,30,1,30,0,0
201004131448,1412,1271825779273,1271825781204,1271825830020,0,1,30,1,30,0,0
201004131448,1413,1271825831099,1271825832944,1271825878249,0,1,1,1,1,0,0
201004131448,1414,1271825887063,1271825888912,1271825922622,0,1,0,1,0,0,0
201004131448,1415,1271825923655,1271825925509,1271825988881,0,1,1,1,1,0,0
201004131448,1416,1271825999732,1271826001737,1271826062390,0,1,0,1,0,0,0
201004131448,1418,1271827053886,1271827055789,1271827087133,0,2,20,2,20,0,0
201004131448,1420,1271827515590,1271827517376,1271827557229,0,22,20,22,20,0,0
201004131448,1421,1271827698645,1271827701099,1271828024284,2,5564,30,4082,0,0,0
201004131448,1422,1271828433303,1271828435406,1271828476831,0,22,20,22,20,0,0
201004131448,1423,1271828557759,1271828559521,1271828601391,0,22,20,22,20,0,0
201004131448,1424,1271828724823,1271828727494,1271828790810,1,7163,180,742,0,0,0
201004131448,1425,1271828958397,1271828960645,1271828996942,1,552,180,543,0,0,0
201004131448,1426,1271862578158,1271862579745,1271862967151,0,83,30,83,30,31,12
201004131448,1427,1271862968690,1271862970300,1271863717533,1,15,0,0,0,0,0
201004131448,1428,1271863727179,1271863728791,1271863808879,0,16,30,16,30,0,0
201004131448,1429,1271863820895,1271863822527,1271863984325,0,16,30,16,30,0,2
201004131448,1430,1271863985839,1271863987434,1271864068888,0,2,1,2,1,1,0
201004131448,1431,1271864080854,1271864082406,1271864176824,0,2,0,2,0,0,0
201004131448,1432,1271864177983,1271864179509,1271864306922,0,5,1,5,1,3,0
201004131448,1433,1271864317781,1271864319272,1271864461306,0,5,0,5,0,2,0
201004131448,1434,1271865798383,1271865799853,1271865830193,1,5,10,0,0,0,0
201004131448,1435,1271866045643,1271866047103,1271866077773,1,5,10,0,0,0,0
201004131448,1437,1271866297418,1271866299076,1271866329540,1,5,10,0,0,0,0
201004131448,1438,1271866447108,1271866448670,1271866907498,0,150,10,150,10,0,3
201004131448,1439,1271871267391,1271871269111,1271881439670,1,200,10,200,7,0,0
201004131448,1441,1271873891361,1271873893031,1271873930143,1,552,200,551,0,0,0
201004131448,1442,1271874067565,1271874069210,1271874110068,1,552,200,551,0,0,0
201004131448,1443,1271874491567,1271874493211,1271874534322,1,552,200,548,0,0,0
201004131448,1444,1271874914893,1271874916462,1271875004684,1,83,30,83,0,0,0
201004131448,1446,1271874982571,1271874984269,1271875025540,1,552,60,551,0,0,0
201004131448,1447,1271875006093,1271875010995,1271875052847,1,1,0,0,0,0,0
201004131448,1448,1271875057617,1271875059108,1271875098970,1,1,30,0,0,0,0
201004131448,1449,1271875104397,1271875106019,1271875146527,1,1,30,0,0,0,0
201004131448,1450,1271875147041,1271875148531,1271875170154,0,1,1,1,1,0,0
201004131448,1451,1271875172628,1271875174151,1271882069971,2,200,10,200,7,0,0
201004131448,1452,1271875349647,1271875351286,1271875415411,0,552,60,552,60,0,0
201004131448,1453,1271875468874,1271875470434,1271875556008,0,552,60,552,60,0,0
201004131448,1454,1271875689701,1271875692149,1271876194219,0,7163,200,7163,200,98,18
201004131448,1455,1271877140992,1271877142828,1271877479488,0,83,30,83,30,0,0
201004131448,1456,1271877481037,1271877482839,1271877688211,1,12,0,0,0,0,0
201004131448,1457,1271877699997,1271877701792,1271877758894,0,12,30,12,30,0,0
201004131448,1458,1271877770726,1271877772499,1271877823196,0,12,30,12,30,0,0
201004131448,1459,1271877826183,1271877829434,1271877881724,0,1,1,1,1,0,0
201004131448,1460,1271877887303,1271877889050,1271877935145,0,1,0,1,0,0,0
201004131448,1461,1271877936090,1271877937903,1271878047279,0,1,1,1,1,0,0
201004131448,1462,1271878052088,1271878053824,1271878166251,0,1,0,1,0,0,0
201004131448,1463,1271878955579,1271878957477,1271882063115,2,200,20,200,17,0,0
201004131448,1464,1271880250590,1271880253333,1271880764225,0,7163,200,7163,200,90,18
201004131448,1466,1271880732291,1271880734342,1271881624896,1,200,20,200,14,0,0
201004131448,1467,1271883453830,1271883455789,1271883509758,0,200,50,200,50,0,0
201004131448,1468,1271883671776,1271883673642,1271883809389,0,26,30,26,30,0,0
201004131448,1469,1271883682541,1271883685328,1271883834631,2,200,1,200,0,0,0
201004131448,1470,1271883861330,1271883863171,1271883887110,2,26,30,18,0,0,0
201004131448,1471,1271883920850,1271883922649,1271884056275,0,26,30,26,30,0,0
201004131448,1473,1271884057075,1271884058905,1271884502969,0,4,0,4,0,1,0
201004131448,1474,1271884064863,1271884066672,1271884163709,0,200,10,200,10,0,1
201004131448,1475,1271884491494,1271884493358,1271884791421,0,83,30,83,30,0,0
201004131448,1476,1271884508377,1271884510192,1271884633675,1,1,30,0,0,0,0
201004131448,1477,1271884638581,1271884640446,1271884721731,1,4,30,2,0,0,0
201004131448,1478,1271884722890,1271884724807,1271884750833,0,1,1,1,1,0,0
201004131448,1479,1271884792290,1271884794163,1271885006141,1,10,0,0,0,0,0
201004131448,1480,1271885017934,1271885019860,1271885049126,2,12,30,12,0,0,0
201004131448,1481,1271885295699,1271885300291,1271885375104,0,26,30,26,30,0,0
201004131448,1482,1271885376777,1271885378702,1271885393003,0,1,0,1,0,0,0
201004131448,1483,1271885404817,1271885406684,1271885427526,0,1,30,1,30,0,0
201004131448,1484,1271885439357,1271885441200,1271885463641,0,1,30,1,30,0,0
201004131448,1485,1271885458124,1271885459970,1271885745513,0,83,30,83,30,0,1
201004131448,1486,1271885464868,1271885466681,1271885487914,0,1,1,1,1,0,0
201004131448,1487,1271885747230,1271885748992,1271885820784,1,11,0,0,0,0,0
201004131448,1488,1271885830123,1271885831894,1271885867576,0,11,30,11,30,0,0
201004131448,1489,1271885879498,1271885881326,1271885929005,0,11,30,11,30,0,0
201004131448,1490,1271885930393,1271885932166,1271885968499,0,1,1,1,1,0,0
201004131448,1491,1271885979598,1271885981479,1271886005627,0,1,0,1,0,0,0
201004131448,1492,1271886006512,1271886008281,1271886059990,0,1,1,1,1,0,0
201004131448,1493,1271886381591,1271886383365,1271886520023,0,26,30,26,30,0,0
201004131448,1494,1271886482412,1271886484180,1271886754334,0,83,30,83,30,0,0
201004131448,1495,1271886521354,1271886523301,1271887285255,1,1,0,0,0,0,0
201004131448,1496,1271886755287,1271886757191,1271887138708,1,12,0,0,0,0,0
201004131448,1497,1271887297412,1271887299311,1271887353844,0,12,30,12,30,0,0
201004131448,1498,1271887365247,1271887367034,1271887427389,0,12,30,12,30,0,0
201004131448,1499,1271887409701,1271887411639,1271887714397,0,83,30,83,30,0,0
201004131448,1500,1271887428365,1271887430147,1271887497041,0,1,1,1,1,0,0
201004131448,1501,1271887502283,1271887504306,1271887574543,0,1,0,1,0,0,0
201004131448,1502,1271887575015,1271887576932,1271887760160,0,1,1,1,1,0,0
201004131448,1503,1271887715502,1271887721606,1271888018090,2,11,0,0,0,0,0
201004131448,1504,1271887765125,1271887766921,1271887948898,0,1,0,1,0,0,0
201004131448,1505,1271887794722,1271887796523,1271887842691,0,200,200,200,200,0,0
201004131448,1506,1271888587796,1271888589616,1271888717851,0,26,30,26,30,0,0
201004131448,1507,1271888719343,1271888721169,1271888966932,2,3,0,0,0,0,0
201004131448,1508,1271889180200,1271889181939,1271889307684,0,26,30,26,30,0,0
201004131448,1509,1271889315208,1271889316966,1271891489084,0,3,0,3,0,1,0
201004131448,1510,1271890309815,1271890311531,1271890620339,0,83,30,83,30,0,0
201004131448,1511,1271890621388,1271890623025,1271893574406,0,10,0,10,0,7,0
201004131448,1512,1271891500449,1271891502176,1271891559267,0,4,30,4,30,0,0
201004131448,1513,1271891560691,1271891562296,1271891650289,0,1,1,1,1,0,0
201004131448,1514,1271891661352,1271891663049,1271891754708,0,1,0,1,0,0,0
201004131448,1515,1271892568144,1271892569796,1271892693182,0,26,30,26,30,0,0
201004131448,1516,1271893583730,1271893585428,1271893707210,0,12,30,12,30,0,0
201004131448,1517,1271893718892,1271893720478,1271893961265,0,12,30,12,30,0,0
201004131448,1518,1271893961881,1271893963566,1271894042381,0,5,1,5,1,1,0
201004131448,1519,1271894051912,1271894053603,1271894168909,0,5,0,5,0,1,0
201004131448,1520,1271894169457,1271894171116,1271894285789,0,10,1,10,1,8,0
201004131448,1521,1271894295390,1271894297041,1271894509927,0,10,0,10,0,7,0
201004131448,1522,1271903166308,1271903169608,1271903212721,0,3,30,3,30,0,0
201004131448,1523,1271903213875,1271903215730,1271903249481,2,1,0,0,0,0,0
201004131448,1524,1271903273800,1271903275185,1271903315431,0,3,30,3,30,0,0
201004131448,1525,1271903316864,1271903318242,1271903798027,0,1,0,1,0,0,0
201004131448,1526,1271903807908,1271903809441,1271903837832,0,1,30,1,30,0,0
201004131448,1527,1271903848000,1271903849418,1271903924623,0,1,30,1,30,0,0
201004131448,1528,1271903925887,1271903927299,1271903963731,0,1,1,1,1,0,0
201004131448,1529,1271903972985,1271903974469,1271903999155,0,1,0,1,0,0,0
201004131448,1530,1271904000330,1271904001764,1271904050577,0,1,1,1,1,0,0
201004131448,1531,1271904062396,1271904063901,1271904103551,0,1,0,1,0,0,0
201004131448,1532,1271905664185,1271905665773,1271905700556,0,3,30,3,30,0,0
201004131448,1533,1271905737941,1271905739351,1271905777205,0,3,30,3,30,0,0
201004131448,1534,1271906510562,1271906512007,1271906540469,0,1,30,1,30,0,0
201004131448,1535,1271906541435,1271906542892,1271906555516,0,1,0,1,0,0,0
201004131448,1536,1271906567273,1271906568945,1271906599673,0,1,30,1,30,0,0
201004131448,1537,1271906611352,1271906612699,1271906638667,0,1,30,1,30,0,0
201004131448,1538,1271906639679,1271906642641,1271906664463,0,1,1,1,1,0,0
201004131448,1539,1271906675244,1271906676639,1271906685737,0,1,0,1,0,0,0
201004131448,1540,1271906686570,1271906687882,1271906709176,0,1,1,1,1,0,0
201004131448,1541,1271906721080,1271906722499,1271906733791,0,1,0,1,0,0,0
201004131448,1542,1271907129047,1271907130466,1271907149705,0,1,30,1,30,0,0
201004131448,1543,1271907150570,1271907152031,1271907164473,0,1,0,1,0,0,0
201004131448,1544,1271907176058,1271907177507,1271907198135,0,1,30,1,30,0,0
201004131448,1545,1271907209629,1271907211010,1271907231758,0,1,30,1,30,0,0
201004131448,1546,1271907232830,1271907234256,1271907255866,0,1,1,1,1,0,0
201004131448,1547,1271907266411,1271907267862,1271907276912,0,1,0,1,0,0,0
201004131448,1548,1271907277643,1271907279008,1271907300463,0,1,1,1,1,0,0
201004131448,1549,1271907311062,1271907312440,1271907321583,0,1,0,1,0,0,0
201004131448,1550,1271907460923,1271907462290,1271907485139,0,1,30,1,30,0,0
201004131448,1551,1271907486458,1271907487881,1271907500236,0,1,0,1,0,0,0
201004131448,1552,1271907510921,1271907512320,1271907534605,0,1,30,1,30,0,0
201004131448,1553,1271907545684,1271907547087,1271907567550,0,1,30,1,30,0,0
201004131448,1554,1271907567922,1271907569351,1271907593563,0,1,1,1,1,0,0
201004131448,1555,1271907604514,1271907605947,1271907615004,0,1,0,1,0,0,0
201004131448,1556,1271907615601,1271907616988,1271907638375,0,1,1,1,1,0,0
201004131448,1557,1271907649285,1271907650740,1271907659774,0,1,0,1,0,0,0
201004131448,1558,1271907965088,1271907966535,1271908006539,0,3,30,3,30,0,0
201004131448,1559,1271908487098,1271908488576,1271908523506,0,3,30,3,30,0,0
201004131448,1560,1271909581915,1271909583305,1271909620667,0,3,30,3,30,0,0
201004131448,1561,1271911987002,1271911988462,1271912026154,0,3,30,3,30,0,0
201004131448,1562,1271912214022,1271912215433,1271912251740,0,3,30,3,30,0,0
201004131448,1563,1271912446699,1271912448201,1271912484939,0,3,30,3,30,0,0
201004131448,1564,1271913449904,1271913451380,1271913489668,0,3,30,3,30,0,0
201004131448,1565,1271913638691,1271913640206,1271913678667,0,3,30,3,30,0,0
201004131448,1566,1271913698494,1271913699954,1271914155123,0,1,0,1,0,0,0
201004131448,1567,1271914166695,1271914168191,1271914204661,0,3,30,3,30,0,0
201004131448,1568,1271914224117,1271914225570,1271914674519,0,1,0,1,0,0,0
