doc_id,term_id,frequency
17304_txt_trade,nakasone,4
5118_txt_crude,commitments,2
2546_txt_acq,securities,1
4804_txt_earn,set,1
17199_txt_crude,source,1
11344_txt_acq,may,1
5376_txt_trade,reporters,1
10375_txt_trade,electronic,1
4510_txt_acq,abilene,3
17470_txt_interest,pct,2
17254_txt_crude,speech,2
17981_txt_acq,properties,1
9232_txt_earn,pay,1
19293_txt_trade,civil,2
2775_txt_crude,members,2
4041_txt_crude,terminated,1
2228_txt_interest,pause,1
4174_txt_crude,return,1
11253_txt_acq,alternatives,1
4692_txt_earn,director,1
11663_txt_earn,representing,1
17074_txt_trade,korean,1
15410_txt_interest,bahrain,3
18229_txt_acq,preferred,5
8252_txt_trade,bottom,1
5351_txt_earn,payments,1
16215_txt_acq,including,1
11550_txt_acq,said,2
4733_txt_acq,unless,1
18182_txt_acq,foundation,1
17186_txt_trade,weak,1
3446_txt_trade,shrugged,1
4132_txt_earn,offset,1
16646_txt_acq,ltds,1
15840_txt_trade,midland,1
18389_txt_crude,new,2
16052_txt_trade,central,1
7521_txt_trade,wants,1
10784_txt_acq,directors,1
354_txt_trade,machine,1
10054_txt_earn,ask,1
11559_txt_crude,signed,1
202_txt_earn,july,1
1387_txt_crude,18,2
1689_txt_earn,22,1
1015_txt_earn,profit,2
6282_txt_acq,cash,2
11558_txt_trade,last,2
686_txt_earn,1101000,1
1839_txt_trade,will,1
17365_txt_crude,increasingly,2
6944_txt_acq,portfolio,1
18302_txt_trade,oneseventh,1
12318_txt_earn,days,1
21502_txt_crude,early,1
19285_txt_crude,reaffirmation,1
11487_txt_trade,combat,1
14626_txt_acq,wilson,1
11397_txt_trade,europe,1
3534_txt_interest,proposal,3
5716_txt_earn,cts,2
9030_txt_earn,bull,2
20384_txt_earn,20,1
7475_txt_acq,period,1
13046_txt_trade,support,1
15885_txt_acq,polymer,2
10375_txt_trade,likely,1
13256_txt_crude,transport,2
14826_txt_trade,last,4
11198_txt_trade,added,2
16442_txt_trade,permit,1
10530_txt_trade,council,1
3902_txt_trade,korea,6
236_txt_crude,948000,1
21376_txt_acq,holdings,1
17993_txt_acq,assets,1
19499_txt_crude,bullish,1
2596_txt_acq,share,2
7003_txt_earn,operating,1
21028_txt_earn,vs,4
18085_txt_crude,heavily,1
15384_txt_interest,hiss,1
14971_txt_earn,8,1
17329_txt_crude,commercial,1
4419_txt_earn,includes,1
20593_txt_earn,6883,1
6819_txt_acq,share,1
8141_txt_trade,plans,1
7899_txt_acq,allowing,1
4156_txt_trade,hours,1
9761_txt_earn,krupp,6
3903_txt_earn,4692000,1
2783_txt_acq,dlr,1
13212_txt_acq,65000,1
17478_txt_crude,exporters,1
3534_txt_interest,pointed,1
12197_txt_interest,factor,1
16278_txt_earn,show,1
6757_txt_trade,times,1
8217_txt_acq,distance,1
12680_txt_crude,based,1
16304_txt_interest,714,1
1875_txt_crude,march,1
16926_txt_trade,congress,8
12521_txt_earn,pa,1
8799_txt_earn,nevertheless,1
10398_txt_earn,overall,2
3770_txt_trade,commissioner,1
342_txt_trade,protectionist,1
8252_txt_trade,review,1
12602_txt_trade,dlrs,1
18186_txt_crude,20,2
11175_txt_trade,doubt,1
12186_txt_acq,liabilities,1
8662_txt_trade,productive,1
925_txt_trade,1972,2
13256_txt_crude,214,1
3931_txt_trade,country,1
20384_txt_earn,96000,1
1461_txt_earn,sales,2
894_txt_trade,turn,1
18302_txt_trade,guarantees,1
849_txt_acq,2,1
8823_txt_acq,raise,1
2979_txt_interest,soon,1
15736_txt_earn,paid,2
925_txt_trade,pricing,1
16214_txt_interest,pct,1
4125_txt_crude,day,1
5273_txt_crude,traders,1
12504_txt_acq,impact,1
19069_txt_crude,basra,1
18746_txt_crude,grade,1
3890_txt_earn,anthony,1
3534_txt_interest,called,3
6816_txt_earn,pct,11
1015_txt_earn,auditors,1
991_txt_trade,retaliatory,1
5125_txt_crude,february,1
4174_txt_crude,10000,1
15244_txt_crude,production,1
16672_txt_earn,ill,2
20189_txt_earn,sept,1
17595_txt_acq,common,1
8599_txt_trade,standpoint,1
3009_txt_acq,undisclosed,1
9192_txt_earn,year,1
13144_txt_interest,simply,1
9253_txt_crude,recent,1
17431_txt_crude,consumption,1
5376_txt_trade,labor,1
3441_txt_trade,removed,1
11198_txt_trade,correspondents,1
4970_txt_acq,advantage,1
8217_txt_acq,hutton,1
9795_txt_trade,favors,1
2374_txt_acq,mouppa,1
15885_txt_acq,buys,1
15617_txt_interest,parliament,1
13046_txt_trade,considered,1
5438_txt_earn,march,1
17084_txt_trade,told,1
5964_txt_trade,implemented,1
17329_txt_crude,effective,1
9253_txt_crude,reuter,1
15691_txt_earn,established,1
2219_txt_acq,merger,1
10784_txt_acq,offered,1
17083_txt_trade,might,1
11007_txt_crude,want,1
18302_txt_trade,future,1
7964_txt_acq,remainder,1
11771_txt_trade,give,1
18519_txt_trade,community,1
4918_txt_acq,said,2
5398_txt_acq,madrid,1
4937_txt_acq,filing,1
17291_txt_crude,said,8
19483_txt_interest,chief,1
1616_txt_crude,1987,1
11007_txt_crude,quarter,2
21131_txt_crude,vessel,1
4343_txt_acq,reuter,1
17199_txt_crude,gulf,2
8044_txt_trade,united,7
16939_txt_crude,drilled,1
904_txt_acq,share,1
17083_txt_trade,told,1
16214_txt_interest,april,1
3048_txt_crude,section,1
5561_txt_trade,south,1
18810_txt_crude,diamond,2
9742_txt_acq,probably,1
16658_txt_crude,showed,1
17329_txt_crude,assistance,1
3071_txt_acq,forest,1
20865_txt_trade,include,1
11989_txt_interest,712,1
6767_txt_acq,principle,1
16555_txt_acq,unit,2
4067_txt_earn,largely,1
3534_txt_interest,hand,1
19697_txt_acq,29,1
20319_txt_earn,nycor,1
8441_txt_acq,restaurants,3
4777_txt_earn,889,1
16935_txt_trade,sort,1
449_txt_earn,dlr,1
4779_txt_earn,record,1
714_txt_acq,sumner,1
16163_txt_acq,following,2
15561_txt_acq,myrtle,1
19291_txt_crude,costs,1
4028_txt_crude,state,1
11989_txt_interest,cil,1
8137_txt_interest,increasing,2
3991_txt_acq,acquire,1
8666_txt_acq,described,1
1990_txt_crude,asia,1
5954_txt_trade,frans,1
11758_txt_earn,loss,3
14912_txt_trade,take,1
2228_txt_interest,latters,1
21491_txt_interest,interest,5
1461_txt_earn,half,1
10213_txt_acq,26,1
6163_txt_crude,make,1
5276_txt_earn,fall,1
237_txt_crude,economy,5
16214_txt_interest,budget,3
6096_txt_acq,will,1
20319_txt_earn,mths,4
10000_txt_earn,molded,1
13281_txt_crude,generated,1
16126_txt_trade,declined,1
1467_txt_earn,189,1
18875_txt_earn,ownership,1
12775_txt_crude,sold,1
2205_txt_earn,dlrs,4
11878_txt_earn,3673000,1
8691_txt_acq,exercisable,1
16658_txt_crude,succeeding,1
6187_txt_earn,nil,1
714_txt_acq,national,2
1343_txt_crude,march,1
19895_txt_acq,25,1
6578_txt_crude,petroleum,1
9293_txt_crude,today,1
2568_txt_earn,328000,1
5954_txt_trade,determined,1
6863_txt_earn,corp,4
19943_txt_acq,around,1
18575_txt_acq,main,1
17164_txt_acq,dlrs,1
504_txt_acq,acquisitions,3
436_txt_acq,fund,3
20396_txt_acq,20,1
13163_txt_acq,bankgalleria,1
3542_txt_interest,meet,3
12908_txt_interest,follows,1
2149_txt_earn,shr,3
14865_txt_acq,undeveloped,1
404_txt_earn,board,1
1228_txt_acq,3,1
20270_txt_crude,sharply,2
1835_txt_acq,company,1
8106_txt_trade,disputes,1
6090_txt_acq,hold,1
8676_txt_trade,usjapanese,1
10508_txt_acq,d,1
17329_txt_crude,real,1
6926_txt_trade,sell,2
18595_txt_interest,possible,1
2620_txt_trade,washingtons,1
10264_txt_trade,antidumping,1
3553_txt_trade,gave,1
17199_txt_crude,qatars,3
17333_txt_acq,block,7
1541_txt_earn,lexington,1
10695_txt_trade,increase,1
4156_txt_trade,emerge,1
12318_txt_earn,uncollected,1
11344_txt_acq,share,2
552_txt_earn,compared,1
16926_txt_trade,house,2
16788_txt_trade,wilson,1
13611_txt_crude,9599,1
17452_txt_trade,affecting,1
16410_txt_earn,april,1
11717_txt_earn,now,1
4129_txt_crude,march,1
6598_txt_crude,energy,1
1327_txt_earn,1523000,1
20038_txt_interest,commitment,1
17506_txt_acq,least,1
4689_txt_crude,put,1
6346_txt_acq,frowned,1
5717_txt_trade,oils,1
8292_txt_earn,mths,1
21131_txt_crude,december,1
21114_txt_earn,vs,6
13043_txt_acq,respond,1
2109_txt_earn,stockholm,1
17164_txt_acq,went,1
11721_txt_earn,food,1
20419_txt_earn,vs,4
3825_txt_interest,largely,1
17470_txt_interest,cut,1
5850_txt_trade,added,2
3039_txt_acq,dc,1
1694_txt_acq,buy,2
16357_txt_trade,soybeans,1
17247_txt_interest,also,1
5119_txt_crude,companys,1
13039_txt_trade,april,3
7477_txt_trade,tariff,1
16680_txt_acq,tugofwar,1
5561_txt_trade,among,1
7954_txt_earn,shr,2
20817_txt_earn,shr,1
1210_txt_trade,guarantee,1
16651_txt_crude,group,1
16946_txt_trade,109,1
6169_txt_crude,prices,2
5750_txt_acq,gaining,1
16588_txt_earn,dlr,1
4259_txt_trade,july,1
20384_txt_earn,utilization,2
18667_txt_acq,90,1
5167_txt_crude,spring,1
11287_txt_trade,outside,1
271_txt_trade,96504,1
11025_txt_crude,states,1
20159_txt_interest,increase,1
18835_txt_trade,list,2
5092_txt_earn,47,1
16176_txt_acq,mln,2
8725_txt_trade,give,1
10632_txt_crude,six,1
20593_txt_earn,qtr,1
1809_txt_trade,yesterday,1
1258_txt_earn,3,1
9015_txt_trade,tokyo,1
10843_txt_acq,covering,1
2409_txt_earn,march,1
20548_txt_earn,corp,1
1602_txt_earn,includes,3
19737_txt_acq,purchased,2
2228_txt_interest,argue,1
10414_txt_acq,stock,1
20641_txt_acq,privately,1
5097_txt_acq,13,1
11324_txt_acq,plans,1
7135_txt_trade,climb,1
17256_txt_trade,present,2
5121_txt_acq,hotel,1
6313_txt_earn,net,2
5273_txt_crude,confidence,1
12848_txt_trade,larger,1
2620_txt_trade,pact,1
20693_txt_acq,stake,1
16409_txt_acq,adopted,1
16636_txt_crude,uk,1
10530_txt_trade,27,1
11630_txt_earn,newport,1
8592_txt_trade,since,1
13024_txt_interest,washington,1
2663_txt_earn,notes,1
8765_txt_crude,im,1
7475_txt_acq,extended,1
20787_txt_trade,third,2
12240_txt_earn,net,3
1226_txt_trade,textile,2
8690_txt_acq,started,1
4374_txt_earn,12,1
13043_txt_acq,began,1
3290_txt_acq,gwf,1
16680_txt_acq,market,3
848_txt_earn,50581,1
8029_txt_trade,working,1
7433_txt_acq,negotiations,1
1541_txt_earn,895000,1
16973_txt_trade,time,1
15239_txt_acq,analyst,1
2897_txt_acq,march,1
17419_txt_crude,revenues,1
17433_txt_crude,technologically,1
2973_txt_crude,international,2
6346_txt_acq,fully,1
10905_txt_trade,example,1
9333_txt_earn,22,1
19913_txt_acq,petcord,2
11299_txt_acq,boards,1
8999_txt_earn,mainly,1
8554_txt_trade,speaking,1
6288_txt_earn,international,1
16946_txt_trade,companies,1
2970_txt_crude,hurriyet,1
18148_txt_trade,violated,1
3711_txt_acq,data,1
14154_txt_acq,city,1
8691_txt_acq,5325000,1
13263_txt_earn,25,2
9432_txt_acq,waste,1
4174_txt_crude,might,1
1588_txt_trade,gatt,1
4129_txt_crude,say,1
6233_txt_earn,reuter,1
16136_txt_acq,april,1
5274_txt_trade,795,1
12623_txt_trade,soon,2
2211_txt_earn,power,1
791_txt_crude,introduce,1
20038_txt_interest,considering,1
12848_txt_trade,offing,1
16957_txt_trade,government,4
5507_txt_trade,areas,1
17199_txt_crude,also,1
8029_txt_trade,environmental,1
19499_txt_crude,certainly,1
15570_txt_earn,cts,2
11643_txt_earn,approved,1
19832_txt_crude,companies,1
20708_txt_earn,1st,1
6926_txt_trade,expand,1
8944_txt_acq,urged,1
18096_txt_earn,230265000,1
960_txt_acq,estimate,1
7496_txt_crude,terms,1
4983_txt_crude,ample,1
4692_txt_earn,account,1
1197_txt_trade,hurt,1
9578_txt_earn,17,1
11390_txt_trade,clayton,1
19711_txt_acq,kansas,1
16995_txt_acq,made,1
16997_txt_crude,republic,1
2729_txt_earn,expects,1
8662_txt_trade,seems,1
16871_txt_trade,figures,4
16094_txt_trade,aimed,1
6119_txt_crude,potentially,1
19539_txt_trade,set,1
6819_txt_acq,gencorp,2
6282_txt_acq,provided,1
1656_txt_trade,dlrs,2
19556_txt_crude,national,3
9642_txt_acq,expired,1
2979_txt_interest,difficult,1
3553_txt_trade,15,1
20660_txt_earn,34,1
7218_txt_acq,mergers,1
19683_txt_acq,bids,1
1835_txt_acq,common,1
6681_txt_earn,5712000,1
10530_txt_trade,receivers,1
17247_txt_interest,system,1
17254_txt_crude,india,1
10200_txt_crude,liquefied,1
9332_txt_acq,ssiaa,1
17513_txt_acq,transaction,1
3553_txt_trade,rise,1
5511_txt_earn,expanding,1
16607_txt_crude,referring,1
9253_txt_crude,search,1
14843_txt_acq,place,2
20515_txt_earn,eastern,1
18438_txt_acq,underwritten,1
5895_txt_trade,moves,2
14982_txt_acq,planned,1
18621_txt_crude,target,1
17194_txt_trade,wednesday,1
7531_txt_trade,electric,1
12697_txt_acq,stockholders,1
12521_txt_earn,industries,2
1675_txt_trade,news,1
16677_txt_acq,made,1
16095_txt_trade,unfortunate,1
6352_txt_interest,expect,1
6697_txt_acq,accessories,1
8637_txt_trade,address,1
16700_txt_acq,control,1
10355_txt_trade,widespread,1
2449_txt_crude,futures,2
17305_txt_trade,war,1
6090_txt_acq,committed,1
6369_txt_interest,nigel,1
16434_txt_earn,3043,1
4055_txt_acq,made,1
11177_txt_acq,csr,16
11580_txt_trade,michael,1
8258_txt_earn,american,8
8662_txt_trade,24,1
16946_txt_trade,exporters,1
4048_txt_trade,1987,1
19766_txt_acq,tomorrow,1
925_txt_trade,kinds,1
1711_txt_crude,today,1
3575_txt_earn,santa,1
18096_txt_earn,227,1
6086_txt_crude,relating,1
20632_txt_crude,analyst,1
16658_txt_crude,eight,1
20887_txt_acq,shares,1
110_txt_acq,comments,1
18186_txt_crude,prices,2
2688_txt_crude,colombia,1
2638_txt_acq,outstanding,1
3096_txt_acq,common,1
9742_txt_acq,either,1
16074_txt_interest,certificate,1
13182_txt_acq,group,4
20095_txt_crude,including,1
19509_txt_crude,based,1
17429_txt_crude,manager,2
20658_txt_earn,vs,8
9628_txt_trade,japan,6
4810_txt_earn,316,1
8849_txt_acq,stock,1
6073_txt_earn,investments,1
15840_txt_trade,sector,2
3122_txt_interest,tomorrow,1
2725_txt_interest,friday,1
16787_txt_trade,trade,3
3594_txt_crude,following,1
5908_txt_trade,tokyo,1
20586_txt_earn,2292000,1
11357_txt_trade,cold,1
3825_txt_interest,although,1
17305_txt_trade,sales,2
10264_txt_trade,world,1
21491_txt_interest,crisis,3
7046_txt_acq,inc,1
4067_txt_earn,today,1
6810_txt_acq,financial,1
19069_txt_crude,zakum,1
4055_txt_acq,equipment,1
6096_txt_acq,sec,2
11763_txt_acq,extended,1
7790_txt_earn,includes,1
12564_txt_trade,2,1
19760_txt_acq,sept,3
12250_txt_acq,definitive,1
8167_txt_crude,monthlong,1
6866_txt_trade,foreign,4
5675_txt_acq,interest,1
17201_txt_trade,ability,1
7684_txt_crude,resulting,1
502_txt_crude,techniques,1
12627_txt_interest,financial,1
18835_txt_trade,free,1
14995_txt_earn,net,2
8069_txt_crude,asian,1
1990_txt_crude,overpriced,1
13633_txt_crude,earlier,1
15230_txt_crude,near,1
797_txt_acq,manufacturing,1
6352_txt_interest,38,1
1665_txt_acq,acquisition,1
11492_txt_acq,10,1
17359_txt_crude,exporting,2
10352_txt_trade,try,1
4132_txt_earn,year,4
6930_txt_acq,18,1
18648_txt_earn,20,1
21412_txt_earn,cochran,1
4991_txt_earn,inc,1
998_txt_earn,national,1
17429_txt_crude,mean,1
11916_txt_acq,transaction,1
6819_txt_acq,purchase,1
5276_txt_earn,pct,1
16688_txt_acq,partner,1
9875_txt_earn,raises,1
372_txt_acq,commission,1
12472_txt_trade,system,1
20708_txt_earn,md,1
7135_txt_trade,dollars,1
9841_txt_interest,speculative,1
11771_txt_trade,official,2
18621_txt_crude,months,1
16812_txt_earn,extraordinary,1
5119_txt_crude,17,2
19448_txt_acq,exchange,1
20905_txt_acq,board,1
18104_txt_trade,reagan,3
19539_txt_trade,textiles,1
9532_txt_trade,sovereignty,2
21131_txt_crude,adding,1
273_txt_crude,rallied,1
3264_txt_acq,association,1
4340_txt_crude,million,1
11817_txt_interest,pct,7
17419_txt_crude,opec,4
11721_txt_earn,50,1
19033_txt_trade,deficit,2
1306_txt_crude,will,2
20308_txt_earn,ut,1
15239_txt_acq,vulnerable,1
19775_txt_interest,holders,1
11822_txt_acq,company,2
6201_txt_crude,215,1
9844_txt_acq,said,3
16256_txt_trade,involve,1
14995_txt_earn,8,1
20878_txt_crude,gradual,1
16964_txt_trade,reporters,1
19561_txt_earn,yr,1
17201_txt_trade,yasuhiro,1
1875_txt_crude,new,1
7684_txt_crude,closest,1
10080_txt_crude,beat,1
11175_txt_trade,political,5
1152_txt_earn,ended,1
10209_txt_trade,march,1
9352_txt_earn,25,1
12197_txt_interest,commons,1
1863_txt_trade,dollars,1
8186_txt_trade,current,1
3295_txt_acq,school,2
8029_txt_trade,president,1
6121_txt_acq,pct,2
12457_txt_trade,middle,1
8608_txt_trade,level,1
20393_txt_earn,163,1
7894_txt_earn,central,1
12201_txt_earn,first,1
19241_txt_acq,converted,2
19713_txt_acq,due,1
2729_txt_earn,week,1
13046_txt_trade,crisis,2
4983_txt_crude,javier,1
12094_txt_acq,disclosed,1
3980_txt_crude,11,1
11373_txt_acq,expenses,2
10879_txt_earn,revs,2
6090_txt_acq,tn,1
11523_txt_acq,underlying,1
15352_txt_trade,plans,1
16357_txt_trade,pressed,1
17216_txt_trade,new,2
21541_txt_crude,statoil,6
18085_txt_crude,mean,1
18472_txt_trade,many,2
5465_txt_acq,cohen,1
12848_txt_trade,projects,1
11498_txt_trade,subsequent,1
19559_txt_crude,endyear,1
10768_txt_acq,belgian,1
12504_txt_acq,utilized,1
15239_txt_acq,weeks,1
5237_txt_interest,government,1
10721_txt_acq,33,1
16644_txt_earn,89,1
7790_txt_earn,210,1
732_txt_acq,plan,3
5684_txt_trade,year,5
16607_txt_crude,daily,3
13266_txt_crude,tentatively,1
4488_txt_acq,pct,1
7011_txt_trade,reneging,1
14826_txt_trade,gain,1
8349_txt_earn,york,1
16150_txt_interest,pct,5
18448_txt_crude,caused,1
6665_txt_acq,billiondlr,1
3198_txt_acq,gets,1
901_txt_interest,credit,1
7684_txt_crude,carry,1
10355_txt_trade,shattered,1
11352_txt_trade,visit,1
6752_txt_earn,ended,2
10508_txt_acq,majority,2
16685_txt_acq,pacific,1
13966_txt_earn,figure,1
16794_txt_trade,cases,1
10623_txt_trade,correcting,1
4174_txt_crude,dubai,3
3048_txt_crude,oil,8
12677_txt_acq,1997,1
16916_txt_earn,div,1
299_txt_earn,making,1
11755_txt_acq,37,1
8637_txt_trade,talks,2
14540_txt_earn,571336,1
2231_txt_crude,per,1
15227_txt_earn,francisco,1
9657_txt_trade,impose,1
17212_txt_acq,ended,1
7354_txt_acq,spa,1
17812_txt_acq,next,1
16496_txt_earn,partnership,1
372_txt_acq,bank,1
20885_txt_earn,jepson,1
17250_txt_acq,coats,7
16688_txt_acq,sound,1
13266_txt_crude,put,2
4795_txt_earn,ag,1
3592_txt_crude,exploratory,1
21238_txt_earn,28,1
19368_txt_acq,business,3
998_txt_earn,shr,3
12305_txt_acq,tender,1
19241_txt_acq,theres,1
21541_txt_crude,domestic,1
449_txt_earn,315,1
9761_txt_earn,reuter,1
18399_txt_trade,competitiveness,1
12775_txt_crude,enhance,1
16680_txt_acq,proposal,1
11597_txt_acq,gld,1
17212_txt_acq,moniers,1
6752_txt_earn,cts,1
322_txt_interest,regulationfree,2
16492_txt_earn,gains,1
18188_txt_acq,mln,2
1306_txt_crude,slack,1
3430_txt_crude,dlr,1
16677_txt_acq,securities,1
21047_txt_earn,2417000,1
15239_txt_acq,exptect,1
4881_txt_interest,13,1
2268_txt_acq,group,1
366_txt_acq,margin,1
9012_txt_interest,said,1
18148_txt_trade,determine,1
4425_txt_crude,130000,1
6752_txt_earn,internal,1
11771_txt_trade,us,6
15560_txt_interest,271288,1
19293_txt_trade,probably,1
12563_txt_trade,washington,1
16404_txt_acq,ondustries,1
9172_txt_acq,thomas,1
6926_txt_trade,military,1
9110_txt_acq,billion,1
3441_txt_trade,sergey,1
16215_txt_acq,dmpmo,1
17452_txt_trade,industrial,1
3261_txt_acq,los,1
11492_txt_acq,friends,1
1718_txt_earn,225,1
8349_txt_earn,mcdonalds,2
11746_txt_interest,policy,5
11007_txt_crude,profitability,1
6926_txt_trade,whether,2
6746_txt_crude,costs,1
11721_txt_earn,reuter,1
9208_txt_crude,reservoir,1
4273_txt_earn,12,2
4713_txt_crude,go,1
925_txt_trade,official,3
17180_txt_trade,totalled,3
5274_txt_trade,274,1
10347_txt_trade,urges,1
20632_txt_crude,rather,1
16871_txt_trade,undersecretary,1
12731_txt_interest,three,2
21491_txt_interest,become,1
21248_txt_earn,tax,1
20210_txt_acq,mutual,1
4848_txt_crude,iit,1
4097_txt_earn,economy,1
16651_txt_crude,rd,1
8691_txt_acq,starts,1
18085_txt_crude,20,1
2530_txt_crude,march,1
3534_txt_interest,far,1
13291_txt_crude,years,1
9628_txt_trade,year,1
10822_txt_earn,april,1
8441_txt_acq,three,1
9527_txt_crude,barrels,1
18210_txt_acq,fund,1
19509_txt_crude,quarter,2
11461_txt_trade,countries,1
21248_txt_earn,assets,1
17963_txt_crude,ceiling,1
273_txt_crude,around,1
11025_txt_crude,united,1
14982_txt_acq,violated,1
5308_txt_earn,qtr,1
19760_txt_acq,george,1
6124_txt_acq,market,1
19506_txt_crude,nonopec,1
21131_txt_crude,fact,1
11113_txt_acq,nj,1
20787_txt_trade,japan,6
19775_txt_interest,30,1
5429_txt_earn,shareholders,1
20308_txt_earn,discontinued,1
21491_txt_interest,sources,2
11_txt_earn,4797,1
19943_txt_acq,makes,1
4384_txt_earn,vs,1
19273_txt_trade,governments,1
5127_txt_interest,february,1
10918_txt_acq,pact,1
242_txt_crude,three,1
12848_txt_trade,action,1
342_txt_trade,stopover,1
11177_txt_acq,6826,1
9076_txt_trade,today,1
2752_txt_earn,9343228,1
6023_txt_crude,production,1
19291_txt_crude,synthetic,2
12627_txt_interest,institutions,1
8349_txt_earn,march,1
5351_txt_earn,said,3
15901_txt_earn,james,1
6731_txt_acq,terms,1
6801_txt_earn,cts,2
15276_txt_acq,year,1
3360_txt_interest,board,6
504_txt_acq,approach,1
3680_txt_earn,loss,5
19713_txt_acq,advisor,1
2383_txt_crude,iran,1
10784_txt_acq,take,3
19113_txt_acq,philadelphia,1
19069_txt_crude,buy,2
18667_txt_acq,growth,1
8405_txt_crude,reshuffle,1
16794_txt_trade,saying,1
7790_txt_earn,374,1
5895_txt_trade,general,1
4867_txt_crude,gmt,1
7475_txt_acq,30,2
19191_txt_interest,competitive,1
331_txt_acq,buys,1
3668_txt_earn,161019,1
18495_txt_earn,june,1
3841_txt_earn,el,1
21491_txt_interest,form,1
1226_txt_trade,chairman,1
6441_txt_acq,dlrs,1
18488_txt_interest,days,1
5127_txt_interest,vice,1
13046_txt_trade,interest,1
1886_txt_acq,represented,1
6346_txt_acq,amicable,1
6578_txt_crude,favors,1
13281_txt_crude,25,1
12886_txt_earn,recommended,1
10080_txt_crude,nowak,1
17269_txt_trade,april,1
19559_txt_crude,levels,1
8044_txt_trade,congressional,1
18438_txt_acq,yorkbased,1
11487_txt_trade,reagan,8
16964_txt_trade,creating,1
7135_txt_trade,cut,4
404_txt_earn,increase,1
3713_txt_earn,117989,1
6121_txt_acq,mln,3
11884_txt_earn,pacific,1
8137_txt_interest,narrowing,1
19241_txt_acq,acquiring,1
19557_txt_interest,growth,2
2838_txt_crude,oil,3
21404_txt_acq,terms,1
3931_txt_trade,year,1
11575_txt_earn,march,1
14904_txt_trade,excess,1
6313_txt_earn,cts,4
8141_txt_trade,areas,1
2799_txt_acq,response,2
393_txt_acq,via,1
2799_txt_acq,source,1
3455_txt_crude,reduce,1
9444_txt_earn,march,1
14622_txt_earn,24,1
21491_txt_interest,affected,1
5873_txt_acq,cmmc,1
19293_txt_trade,back,1
1616_txt_crude,sharply,1
2769_txt_acq,150,1
10080_txt_crude,standard,8
19927_txt_crude,government,1
8177_txt_earn,every,1
16777_txt_trade,boost,1
12609_txt_crude,costs,1
8134_txt_crude,association,1
8667_txt_trade,import,1
1689_txt_earn,shr,3
17023_txt_trade,april,2
11123_txt_earn,mln,1
6791_txt_crude,year,1
13281_txt_crude,charter,1
4055_txt_acq,company,1
20989_txt_trade,sees,1
19167_txt_interest,surely,1
16555_txt_acq,sell,1
4258_txt_earn,systems,1
20529_txt_earn,5804000,1
17194_txt_trade,abroad,1
2725_txt_interest,720,1
791_txt_crude,can,1
16995_txt_acq,takeover,2
10114_txt_earn,first,6
4970_txt_acq,mnust,1
3884_txt_earn,loss,1
7046_txt_acq,third,1
3575_txt_earn,30,1
1090_txt_earn,pay,1
16410_txt_earn,72,1
17771_txt_crude,texaco,4
15310_txt_interest,selected,1
991_txt_trade,wallis,4
18066_txt_crude,around,1
6926_txt_trade,hope,1
20865_txt_trade,worldwide,1
18108_txt_crude,committee,1
5276_txt_earn,foreign,1
19191_txt_interest,rising,1
8441_txt_acq,king,1
17071_txt_interest,will,1
16941_txt_acq,completion,1
5118_txt_crude,balao,2
18104_txt_trade,pact,3
8069_txt_crude,22,1
1460_txt_earn,5872000,1
15840_txt_trade,result,1
11287_txt_trade,fight,1
17180_txt_trade,explain,1
19181_txt_acq,intention,2
19509_txt_crude,following,1
16636_txt_crude,operations,1
5376_txt_trade,congressional,1
16088_txt_trade,efforts,1
9434_txt_acq,separately,1
8441_txt_acq,first,1
6119_txt_crude,report,4
4552_txt_trade,taiwan,1
10665_txt_trade,started,1
8134_txt_crude,barrel,2
11555_txt_trade,exchange,1
11344_txt_acq,corn,1
11487_txt_trade,accord,1
5752_txt_trade,march,1
21261_txt_acq,domestic,1
3192_txt_interest,comprised,1
925_txt_trade,dominated,1
2725_txt_interest,take,1
2890_txt_earn,net,3
18497_txt_earn,vs,6
9844_txt_acq,drugs,1
19499_txt_crude,year,1
16801_txt_earn,36,1
16619_txt_earn,new,1
18104_txt_trade,300,1
8546_txt_acq,buyout,1
21187_txt_trade,stocks,1
1729_txt_acq,ted,1
11460_txt_trade,said,3
8592_txt_trade,items,1
11802_txt_earn,ordinary,1
4934_txt_earn,22,2
10094_txt_earn,losses,1
11878_txt_earn,gain,1
15312_txt_earn,implemented,1
19509_txt_crude,rising,1
14912_txt_trade,question,1
5895_txt_trade,insist,1
1226_txt_trade,quotas,1
5273_txt_crude,agency,1
10130_txt_earn,full,1
8096_txt_earn,abdul,1
2522_txt_crude,reach,1
4604_txt_crude,will,2
18096_txt_earn,1021,1
19509_txt_crude,neighbour,1
4027_txt_trade,agreement,3
10856_txt_earn,profit,3
1477_txt_acq,complete,1
8220_txt_acq,library,1
5071_txt_earn,cash,1
1808_txt_acq,media,1
17419_txt_crude,partners,1
16120_txt_interest,three,1
16457_txt_acq,closing,1
17771_txt_crude,rushing,1
4155_txt_earn,99,1
202_txt_earn,seven,1
237_txt_crude,bank,3
14549_txt_earn,prior,1
2979_txt_interest,currently,1
1886_txt_acq,company,2
1152_txt_earn,january,2
16052_txt_trade,chiles,1
2417_txt_trade,another,1
11663_txt_earn,obligations,2
5964_txt_trade,economic,1
4401_txt_acq,chemical,3
5171_txt_crude,reporting,1
12042_txt_earn,cts,4
